stations;Id_bss;code_stations;date;Vigilance;Alerte;Alerte renforcee;Crise
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;03-Février;109.57;109.46;109.39;109.36
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;04-Février;109.57;109.46;109.39;109.36
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;05-Février;109.57;109.46;109.39;109.36
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;06-Février;109.57;109.46;109.39;109.36
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;07-Février;109.57;109.46;109.39;109.36
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;08-Février;109.57;109.46;109.39;109.36
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;09-Février;109.57;109.46;109.39;109.36
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;10-Février;109.57;109.46;109.39;109.36
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;11-Février;109.57;109.46;109.39;109.36
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;12-Février;109.57;109.46;109.39;109.36
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;13-Février;109.57;109.46;109.39;109.36
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;14-Février;109.57;109.46;109.39;109.36
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;15-Février;109.6;109.48;109.35;109.32
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;16-Février;109.6;109.48;109.35;109.32
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;17-Février;109.6;109.48;109.35;109.32
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;18-Février;109.6;109.48;109.35;109.32
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;19-Février;109.6;109.48;109.35;109.32
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;20-Février;109.6;109.48;109.35;109.32
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;21-Février;109.6;109.48;109.35;109.32
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;22-Février;109.6;109.48;109.35;109.32
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;23-Février;109.6;109.48;109.35;109.32
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;24-Février;109.6;109.48;109.35;109.32
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;25-Février;109.6;109.48;109.35;109.32
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;26-Février;109.6;109.48;109.35;109.32
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;27-Février;109.6;109.48;109.35;109.32
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;28-Février;109.6;109.48;109.35;109.32
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;01-Mars;109.6;109.48;109.35;109.32
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;02-Mars;109.6;109.48;109.35;109.32
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;03-Mars;109.6;109.48;109.35;109.32
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;04-Mars;109.6;109.48;109.35;109.32
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;05-Mars;109.6;109.48;109.35;109.32
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;06-Mars;109.6;109.48;109.35;109.32
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;07-Mars;109.6;109.48;109.35;109.32
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;08-Mars;109.6;109.48;109.35;109.32
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;09-Mars;109.6;109.48;109.35;109.32
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;10-Mars;109.6;109.48;109.35;109.32
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;11-Mars;109.6;109.48;109.35;109.32
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;12-Mars;109.6;109.48;109.35;109.32
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;13-Mars;109.6;109.48;109.35;109.32
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;14-Mars;109.6;109.48;109.35;109.32
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;15-Mars;109.65;109.47;109.3;109.27
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;16-Mars;109.65;109.47;109.3;109.27
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;17-Mars;109.65;109.47;109.3;109.27
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;18-Mars;109.65;109.47;109.3;109.27
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;19-Mars;109.65;109.47;109.3;109.27
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;20-Mars;109.65;109.47;109.3;109.27
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;21-Mars;109.65;109.47;109.3;109.27
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;22-Mars;109.65;109.47;109.3;109.27
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;23-Mars;109.65;109.47;109.3;109.27
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;24-Mars;109.65;109.47;109.3;109.27
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;25-Mars;109.65;109.47;109.3;109.27
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;26-Mars;109.65;109.47;109.3;109.27
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;27-Mars;109.65;109.47;109.3;109.27
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;28-Mars;109.65;109.47;109.3;109.27
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;29-Mars;109.65;109.47;109.3;109.27
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;30-Mars;109.65;109.47;109.3;109.27
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;31-Mars;109.65;109.47;109.3;109.27
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;01-Avril;109.65;109.47;109.3;109.27
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;02-Avril;109.65;109.47;109.3;109.27
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;03-Avril;109.65;109.47;109.3;109.27
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;04-Avril;109.65;109.47;109.3;109.27
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;05-Avril;109.65;109.47;109.3;109.27
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;06-Avril;109.65;109.47;109.3;109.27
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;07-Avril;109.65;109.47;109.3;109.27
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;08-Avril;109.65;109.47;109.3;109.27
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;09-Avril;109.65;109.47;109.3;109.27
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;10-Avril;109.65;109.47;109.3;109.27
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;11-Avril;109.65;109.47;109.3;109.27
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;12-Avril;109.65;109.47;109.3;109.27
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;13-Avril;109.65;109.47;109.3;109.27
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;14-Avril;109.65;109.47;109.3;109.27
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;15-Avril;109.8;109.43;109.3;109.25
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;16-Avril;109.8;109.43;109.3;109.25
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;17-Avril;109.8;109.43;109.3;109.25
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;18-Avril;109.8;109.43;109.3;109.25
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;19-Avril;109.8;109.43;109.3;109.25
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;20-Avril;109.8;109.43;109.3;109.25
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;21-Avril;109.8;109.43;109.3;109.25
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;22-Avril;109.8;109.43;109.3;109.25
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;23-Avril;109.8;109.43;109.3;109.25
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;24-Avril;109.8;109.43;109.3;109.25
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;25-Avril;109.8;109.43;109.3;109.25
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;26-Avril;109.8;109.43;109.3;109.25
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;27-Avril;109.8;109.43;109.3;109.25
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;28-Avril;109.8;109.43;109.3;109.25
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;29-Avril;109.8;109.43;109.3;109.25
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;30-Avril;109.8;109.43;109.3;109.25
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;01-Mai;109.8;109.43;109.3;109.25
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;02-Mai;109.8;109.43;109.3;109.25
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;03-Mai;109.8;109.43;109.3;109.25
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;04-Mai;109.8;109.43;109.3;109.25
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;05-Mai;109.8;109.43;109.3;109.25
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;06-Mai;109.8;109.43;109.3;109.25
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;07-Mai;109.8;109.43;109.3;109.25
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;08-Mai;109.8;109.43;109.3;109.25
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;09-Mai;109.8;109.43;109.3;109.25
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;10-Mai;109.8;109.43;109.3;109.25
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;11-Mai;109.8;109.43;109.3;109.25
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;12-Mai;109.8;109.43;109.3;109.25
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;13-Mai;109.8;109.43;109.3;109.25
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;14-Mai;109.8;109.43;109.3;109.25
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;15-Mai;109.71;109.47;109.43;109.35
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;16-Mai;109.71;109.47;109.43;109.35
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;17-Mai;109.71;109.47;109.43;109.35
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;18-Mai;109.71;109.47;109.43;109.35
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;19-Mai;109.71;109.47;109.43;109.35
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;20-Mai;109.71;109.47;109.43;109.35
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;21-Mai;109.71;109.47;109.43;109.35
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;22-Mai;109.71;109.47;109.43;109.35
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;23-Mai;109.71;109.47;109.43;109.35
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;24-Mai;109.71;109.47;109.43;109.35
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;25-Mai;109.71;109.47;109.43;109.35
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;26-Mai;109.71;109.47;109.43;109.35
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;27-Mai;109.71;109.47;109.43;109.35
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;28-Mai;109.71;109.47;109.43;109.35
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;29-Mai;109.71;109.47;109.43;109.35
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;30-Mai;109.71;109.47;109.43;109.35
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;31-Mai;109.71;109.47;109.43;109.35
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;01-Juin;109.71;109.47;109.43;109.35
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;02-Juin;109.71;109.47;109.43;109.35
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;03-Juin;109.71;109.47;109.43;109.35
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;04-Juin;109.71;109.47;109.43;109.35
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;05-Juin;109.71;109.47;109.43;109.35
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;06-Juin;109.71;109.47;109.43;109.35
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;07-Juin;109.64;109.46;109.43;109.36
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;08-Juin;109.64;109.46;109.43;109.36
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;09-Juin;109.64;109.46;109.43;109.36
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;10-Juin;109.64;109.46;109.43;109.36
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;11-Juin;109.64;109.46;109.43;109.36
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;12-Juin;109.64;109.46;109.43;109.36
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;13-Juin;109.64;109.46;109.43;109.36
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;14-Juin;109.64;109.46;109.43;109.36
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;15-Juin;109.64;109.46;109.43;109.36
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;16-Juin;109.64;109.46;109.43;109.36
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;17-Juin;109.64;109.46;109.43;109.36
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;18-Juin;109.64;109.46;109.43;109.36
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;19-Juin;109.64;109.46;109.43;109.36
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;20-Juin;109.64;109.46;109.43;109.36
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;21-Juin;109.64;109.46;109.43;109.36
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;22-Juin;109.64;109.46;109.43;109.36
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;23-Juin;109.55;109.42;109.4;109.35
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;24-Juin;109.55;109.42;109.4;109.35
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;25-Juin;109.55;109.42;109.4;109.35
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;26-Juin;109.55;109.42;109.4;109.35
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;27-Juin;109.55;109.42;109.4;109.35
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;28-Juin;109.55;109.42;109.4;109.35
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;29-Juin;109.55;109.42;109.4;109.35
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;30-Juin;109.55;109.42;109.4;109.35
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;01-Juillet;109.55;109.42;109.4;109.35
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;02-Juillet;109.55;109.42;109.4;109.35
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;03-Juillet;109.55;109.42;109.4;109.35
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;04-Juillet;109.55;109.42;109.4;109.35
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;05-Juillet;109.55;109.42;109.4;109.35
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;06-Juillet;109.55;109.42;109.4;109.35
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;07-Juillet;109.44;109.38;109.36;109.27
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;08-Juillet;109.44;109.38;109.36;109.27
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;09-Juillet;109.44;109.38;109.36;109.27
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;10-Juillet;109.44;109.38;109.36;109.27
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;11-Juillet;109.44;109.38;109.36;109.27
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;12-Juillet;109.44;109.38;109.36;109.27
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;13-Juillet;109.44;109.38;109.36;109.27
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN";OUGC84-1387;OUGC84-1387;14-Juillet;109.44;109.38;109.36;109.27
